Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / India,Price / India,Compare At Price / India,Included / International,Price / International,Compare At Price / International,Status
love-arrangement-basket,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/products/54275_jpeg.jpg?v=1707742790,2,Love Arrangement Basket - BEST CAKE HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,
love-arrangement-basket,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/products/54276_jpeg.jpg?v=1707742790,3,Love Arrangement Basket - BEST CAKE HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,
red-carnation-with-blue-packing,Red Carnation With Blue Packing,"<hr class=""addSeprateSection"">
<div class=""prod-detail cat-text col l12"" id=""productDescriptionHeading"">
<h5>
<a name=""product-description""></a>Product Description:</h5>
<div>Country of Origin: India</div>
<div class=""row"">
<div id=""highlights"" class=""col s12 l12 m12 product-description-part"">
<div class=""actual-list"">
<div class=""contentScroller"">
<p><strong>Product Details:</strong></p>
<ul>
<li>Flower Type: Red Carnations </li>
<li>No. of Stems: 15 </li>
<li>Fillers: Green Seasonal Fillers  </li>
<li>Packing: Non Woven Fabric </li>
<li>Packing Color: Blue  </li>
<li>No. of Packing: 1 Layer </li>
<li>Ribbons: Pink  </li>
</ul>
<p><strong>Delivery Details:</strong></p>
<ul>
<li>The product shown in the image is for reference purposes only.</li>
<li>The actual product may vary in shape/design and depending on availability.</li>
<li>The product will be delivered to the specified address and won't be shipped elsewhere.</li>
<li>The delivery of Flowers may be in the form of blooms or semi or buds.</li>
<li>Two separate orders via our portal may arrive at the same time.</li>
</ul>
<p><strong>Care Instructions:</strong></p>
<ul>
<li>When you get flowers, trim the stems</li>
<li>Cut 1-2 inches of the stems</li>
<li>Put flowers in a clean vase and pour water</li>
<li>Place Flowers away from direct sunlight and other heating appliances</li>
</ul>
<p><strong>Please Note:</strong></p>
<ul>
<li>Non-woven fabric wrapping is replaced with paper wrapping in Bangalore, Mumbai, Pune, and other cities as per government rule.</li>
<li>Green fillers may vary per availability according to the season.</li>
</ul>
</div>
</div>
</div>
<div id=""moreinfo"" class=""col s12 l12 m12"">
<div id=""productDescription"" class=""product-description"">
<div class=""contentScroller"">
<p>Luxurious and elegant - these spectacular red carnations almost defy description for all the best reasons! This lovely arrangement comes with 15 red carnations wrapped in pink paper making a stunning combination.</p>
</div>
</div>
</div>
</div>
<div>Country of Origin: India</div>
</div>",BEST CAKE HOUSE,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,1199.00,1399.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/39423_jpeg.jpg?v=1707742784,1,Red Carnation With Blue Packing - BEST CAKE HOUSE,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
red-carnation-with-blue-packing,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/products/39425_jpeg.jpg?v=1707742784,2,Red Carnation With Blue Packing - BEST CAKE HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,
blooming-love-affection,Blooming Love Affection,"<p> </p>
<p>Product Description:</p>
<p>Country of Origin: India</p>
<p>Product Details:</p>
<p> </p>
<p>Flower Type: Mixed Flowers </p>
<p>No. of Stems: 17 </p>
<p>Flowers Contains: 9 Orchids , 8 Carnations </p>
<p>Fillers: Green Seasonal Fillers </p>
<p>Packing: Non Woven Fabric </p>
<p>Packing Color: Pink And Blue </p>
<p>No. of Packing: 2 Layer </p>
<p>Ribbons: Pink  </p>
<p>Delivery Details:</p>
<p> </p>
<p>The product shown in the image is for reference purposes only.</p>
<p>The actual product may vary in shape/design and depending on availability.</p>
<p>The product will be delivered to the specified address and won't be shipped elsewhere.</p>
<p>The delivery of Flowers may be in the form of blooms or semi or buds.</p>
<p>Two separate orders via our portal may not arrive at the same time.</p>
<p>Care Instructions:</p>
<p> </p>
<p>When you get flowers, trim the stems.</p>
<p>Cut 1-2 inches of the stem.</p>
<p>Put flowers in a clean vase and pour water.</p>
<p>Please Note:</p>
<p> </p>
<p>Non-woven fabric wrapping is replaced with paper wrapping in Bangalore, Mumbai, Pune, and other cities as per government rule.</p>
<p>Green fillers may vary per availability according to the season.</p>
<p>If you wish to impress your crush, boss, or any important person, then, get them this bouquet of hand-picked assorted flowers that are comprised of orchids, carnations, and white gypsy fillers as well. </p>
<p> </p>
<p>Country of Origin: India</p>",BEST CAKE HOUSE,Arts & Entertainment > Party & Celebration > Gift Giving,"","",true,Title,Default Title,,,,,BCH1056,0.0,,continue,manual,2399.00,2699.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/46825_jpeg.jpg?v=1707742779,1,Blooming Love Affection - BEST CAKE HOUSE,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
blooming-love-affection,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/products/46827_jpeg.jpg?v=1707742780,2,Blooming Love Affection - BEST CAKE HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,
pink-gerbara-attraction,Pink Gerbara Attraction,"<hr class=""addSeprateSection"">
<div class=""prod-detail cat-text col l12"" id=""productDescriptionHeading"">
<h5>
<a name=""product-description""></a>Product Description:</h5>
<div>Country of Origin: India</div>
<div class=""row"">
<div id=""highlights"" class=""col s12 l12 m12 product-description-part"">
<div class=""actual-list"">
<div class=""contentScroller"">
<p><strong>Product Details:</strong></p>
<ul>
<li>Flower Type: Mixed Flowers </li>
<li>No. of Stems: 11 </li>
<li>Flowers Contains: 7 Pink Gerberas , 5 Yellow Roses  </li>
<li>Fillers: Green Seasonal Fillers </li>
<li>Packing: Non Woven Fabric </li>
<li>Packing Color: Blue </li>
<li>No. of Packing: 2 Layer </li>
<li>Ribbons: White  </li>
</ul>
<p><strong>Delivery Details:</strong></p>
<ul>
<li>Only for reference purposes is the product shown in the picture.</li>
<li>Depending on what's available, the shape and design of the final product may change.</li>
<li>Your order won't be delivered elsewhere; it will be sent to the address you provide.</li>
<li>Flowers may be provided as blooms, semi-blooms, or buds.</li>
<li>The two different orders placed with our portal won't come at the same time.</li>
</ul>
<p><strong>Care Instructions:</strong></p>
<ul>
<li>First, remove the bouquet wrapper. </li>
<li>To keep the flower fresh for a long time, cut the stems one or two inches from the bottom.</li>
<li>Pick a vase and put water in it.</li>
<li>To avoid the growth of the bacteria, remove the leaves from below the water line.</li>
<li>To keep the bloom fresh for a long time, mix two teaspoons of sugar and lemon juice in the water.</li>
<li>Place the vase far away from direct sunlight.</li>
</ul>
<p><strong>Please Note:</strong></p>
<ul>
<li>Non-woven fabric wrapping is replaced with paper wrapping in Bangalore, Mumbai, Pune, and other cities as per government rule.</li>
<li>Green fillers may vary per availability according to the season.</li>
<li>Bow color according to the availability</li>
</ul>
<p> </p>
<ul></ul>
</div>
</div>
</div>
<div id=""moreinfo"" class=""col s12 l12 m12"">
<div id=""productDescription"" class=""product-description"">
<div class=""contentScroller"">
<p>Valentine's day is coming soon when you can please your sweetie with an extraordinary gift. So, try this attractive bouquet of pink gerberas and yellow roses in two-layer packing to mark this special day. Order now!</p>
</div>
</div>
</div>
</div>
<div>Country of Origin: India</div>
</div>",BEST CAKE HOUSE,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,1099.00,1399.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/81939.webp?v=1707742775,1,Pink Gerbara Attraction - BEST CAKE HOUSE,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
pink-gerbara-attraction,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/products/81940.webp?v=1707742775,2,Pink Gerbara Attraction - BEST CAKE HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,
pink-gerbara-attraction,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/products/81941.webp?v=1707742775,3,Pink Gerbara Attraction - BEST CAKE HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,
megic-of-love-pink,Megic Of Love Pink,"<hr class=""addSeprateSection"">
<div class=""prod-detail cat-text col l12"" id=""productDescriptionHeading"">
<h5>
<a name=""product-description""></a>Product Description:</h5>
<div>Country of Origin: India</div>
<div class=""row"">
<div id=""highlights"" class=""col s12 l12 m12 product-description-part"">
<div class=""actual-list"">
<div class=""contentScroller"">
<p><strong>Product Details:</strong></p>
<ul>
<li>Flower Type: Pink Gerberas </li>
<li>No. of Stems: 8 </li>
<li>Fillers: Green Seasonal Fillers </li>
<li>Packing: Non Woven Fabric </li>
<li>Packing Color: Pink  </li>
<li>No. of Packing: 2 Layer </li>
<li>Ribbons: White  </li>
</ul>
<p><strong>Delivery Details:</strong></p>
<ul>
<li>The image displayed is representative. The actual product may vary in shape, size, brand, and colour as per local availability.</li>
<li>The delivery time selected is an estimate and depends on the products' availability and the location to which the product is to be delivered.</li>
<li>It is not possible to reroute the delivery to another address.</li>
<li>This product is delivered by hand and will not be delivered with courier products.</li>
<li>A Slight delay might be expected during the Festival Season. </li>
<li>Messages on cards may not be available in a few areas.</li>
</ul>
<p><strong>Care Instructions:</strong></p>
<ul>
<li>When you get flowers, trim the stems and cut 1-2 inches off the stem. Put the flowers in a clean vase filled with water.</li>
<li>Remove the leaves below the waterline but do not remove all leaves along the stem length Check the water level daily and replenish as needed.</li>
<li>Don’t place flowers in direct sunlight or near any other source of excessive heat.</li>
<li>All flowers benefit from a daily mist of water.</li>
</ul>
<p><strong>Please Note:</strong></p>
<ul>
<li>As per government rule, non-woven fabric wrapping will be replaced by paper wrapping in Bangalore, Mumbai, Pune, and other cities where non-woven fabric wrapping is prohibited.</li>
<li>Green fillers may vary as per the availability</li>
<li>Bow colour according to the availability</li>
</ul>
</div>
</div>
</div>
<div id=""moreinfo"" class=""col s12 l12 m12"">
<div id=""productDescription"" class=""product-description"">
<div class=""contentScroller"">
<p>8 Pink Colour Gerberas+Seasonal Green Fillers+Wrapped up with 2 Layer Pink Paper Packing</p>
</div>
</div>
</div>
</div>
<div>Country of Origin: India</div>
</div>",BEST CAKE HOUSE,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,999.00,1199.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/61644.webp?v=1707742769,1,Megic Of Love Pink - BEST CAKE HOUSE,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
megic-of-love-pink,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/products/61645.webp?v=1707742769,2,Megic Of Love Pink - BEST CAKE HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,
red-elegance-gerbera-love,Red Elegance Gerbera Love,"<p> </p>
<p>Product Description:</p>
<p>Country of Origin: India</p>
<p>Product Details:</p>
<p> </p>
<p>Flower Type: Red Gerberas </p>
<p>No. of Stems: 9 </p>
<p>Fillers: Green Seasonal Fillers </p>
<p>Packing: Non Woven Fabric </p>
<p>Packing Color: Red </p>
<p>No. of Packing: 2 Layer </p>
<p>Ribbons: Red </p>
<p>Delivery Details:</p>
<p> </p>
<p>The product shown in the image is for reference purposes only.</p>
<p>The actual product may vary in shape/design and depending on availability.</p>
<p>The product will be delivered to the specified address and won't be shipped elsewhere.</p>
<p>The delivery of Flowers may be in the form of blooms or semi or buds.</p>
<p>Two separate orders via our portal may arrive at the same time.</p>
<p>Care Instructions:</p>
<p> </p>
<p>When you get flowers, trim the stems.</p>
<p>Cut 1-2 inches of the stem.</p>
<p>Put flowers in a clean vase and pour water.</p>
<p>Place Flowers away from direct sunlight and other heating appliances.</p>
<p>Please Note:</p>
<p> </p>
<p>As per government rule, non-woven fabric wrapping will be replaced by paper wrapping in Bangalore, Mumbai, Pune, and other cities where non-woven fabric wrapping is prohibited.</p>
<p>Green fillers may vary as per the availability</p>
<p>Bow colour according to the availability</p>
<p>Gerberas also make a fantastic gesture of love and joy in everyone’s life. So, here we have made a beautiful collection of red elegance Gerbera bunch to delight the recipient of the day. Order Now!</p>
<p> </p>
<p>Country of Origin: India</p>",BEST CAKE HOUSE,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,999.00,1299.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/61646_jpeg.jpg?v=1707742765,1,Red Elegance Gerbera Love - BEST CAKE HOUSE,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
red-elegance-gerbera-love,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/products/62969_jpeg.jpg?v=1707742765,2,Red Elegance Gerbera Love - BEST CAKE HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,
red-elegance-gerbera-love,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/products/61647_jpeg.jpg?v=1707742765,3,Red Elegance Gerbera Love - BEST CAKE HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,
lovely-spotify-birthday-cushion,Lovely Spotify Birthday Cushion,"<ul>
<li>One Personalised Spotify Cushion</li>
<li>Shape: Square</li>
<li>Dimension : 12*12 inch</li>
<li>Product Type: Cushion</li>
<li>Material- Canvas Poly Duck</li>
<li>Recron Filled Cushion</li>
<li>Occasions: Best for Birthday</li>
<li>Provide the Song with a Spotify link.</li>
<li>For personalization, please provide us with one image.</li>
</ul>",BEST CAKE HOUSE,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,999.00,1299.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/58204.jpg?v=1707742759,1,Lovely Spotify Birthday Cushion - BEST CAKE HOUSE,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
lovely-spotify-birthday-cushion,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/products/58205.jpg?v=1707742759,2,Lovely Spotify Birthday Cushion - BEST CAKE HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,
blossom-arrangement-orchid,Blossom Arrangement Orchid,"<div class=""cake-note plant-note"">
<h3>Product Contains</h3>
<div id=""productContain"">
<li>Arrangement of 6 Purple Orchids in 4 Pink Roses</li>
<li>Glass Vase</li>
</div>
</div>
<div>
<div class=""cake-note plant-note"">
<h3>Description</h3>
<div class=""disclaimer_info"">
<div class=""gitaur_desc"" itemprop=""description"">Let this captivating bouquet speak the language of your heart and convey your deepest emotions to your loved ones. Behold a mesmerizing display of nature's beauty! Adorned with 6 majestic Purple Orchids and 4 delightful Pink Roses, this enchanting flower bouquet captures the essence of grace and charm. Tastefully arranged amidst a bed of delicate White Gypso fillers, this mystical bouquet comes wrapped in Blue Glass vase paper. Celebrate life's magical moments with this exquisite floral masterpiece that exudes elegance and radiance. Order now and be mesmerized by the enchanting aura of this stunning floral wonder!</div>
</div>
</div>
<div class=""cake-note plant-note"">
<h3>Caring Tips</h3>
<ul class=""constituents-info"">
<li>Start by removing the bouquet wrapper.</li>
<li>Cut the stems by one or two inches from the bottom to ensure better water intake.</li>
<li>Choose a vase and fill it with water.</li>
<li>Remove the leaves below the water level to prevent bacterial growth.</li>
<li>Add two tablespoon of Lemon Juice and sugar into the water.</li>
<li>Make sure to place the vase in indirect sunlight.</li>
</ul>
</div>
</div>",BEST CAKE HOUSE,Home & Garden,"","",true,Title,Default Title,,,,,BCH1058,0.0,,continue,manual,1699.00,2199.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/DSC-2967.jpg?v=1707742754,1,Blossom Arrangement Orchid - BEST CAKE HOUSE,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
blossom-arrangement-orchid,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/products/DSC-2968.jpg?v=1707742754,2,Blossom Arrangement Orchid - BEST CAKE HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,
blossom-arrangement-orchid,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/products/DSC-2970.jpg?v=1707742754,3,Blossom Arrangement Orchid - BEST CAKE HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,
best-orchid-blossom,Best  Orchid Blossom,"<p>Product Contains</p>
<p>6 Purple Orchids</p>
<p>Jute Packing</p>
<p>Description</p>
<p>Lush and regal, the bouquet of 6 purple orchids is a sight to behold. Each blossom exudes a mesmerizing fragrance that captures the essence of exotic beauty. Wrapped in an earthy embrace of brown jute paper, this bouquet emanates an alluring charm that enchants the senses. A perfect gift for someone special or a way to treat yourself, this bouquet truly celebrates nature's magnificence. Order now and bask in the splendour of these exquisite orchids.</p>
<p>Caring Tips</p>
<p>Start by removing the bouquet wrapper.</p>
<p>Cut the stems by one or two inches from the bottom to ensure better water intake.</p>
<p>Choose a vase and fill it with water.</p>
<p>Remove the leaves below the water level to prevent bacterial growth.</p>
<p>Add two tablespoon of Lemon Juice and sugar into the water.</p>
<p>Make sure to place the vase in indirect sunlight.</p>",BEST CAKE HOUSE,Arts & Entertainment > Party & Celebration > Gift Giving > Fresh Cut Flowers,"","",true,Title,Default Title,,,,,BCH1039,0.0,,continue,manual,899.00,1099.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/DSC-7932.jpg?v=1707742749,1,Best  Orchid Blossom - BEST CAKE HOUSE,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
enchanted-garden-vases,Enchanted Garden Vases,"<div class=""cake-note plant-note"">
<h3>Product Contains</h3>
<div id=""productContain"">
<li>Arrangement of 15 Pink Roses and 6 Purple Orchids</li>
<li>Blue Glass Vase</li>
</div>
</div>
<div>
<div class=""cake-note plant-note"">
<h3>Description</h3>
<div class=""disclaimer_info"">
<div class=""gitaur_desc"" itemprop=""description"">Grab the attention of your dearest one with this luxurious flower arrangement, featuring 15 Pink Roses and 6 Purple Orchids in stunning Blue Glass Vases. The delicate White Gypso fillers add a touch of elegance and grace to this magical bouquet. Pink Roses symbolize love, gratitude, and admiration, while Purple Orchids represent luxury, strength, and beauty. This enchanting arrangement is perfect for any occasion, be it a special anniversary celebration or a magical wedding. Let the beauty of these flowers cast a spell of love and enchantment.</div>
</div>
</div>
<div class=""cake-note plant-note"">
<h3>Caring Tips</h3>
<ul class=""constituents-info"">
<li>Start by removing the bouquet wrapper.</li>
<li>Cut the stems by one or two inches from the bottom to ensure better water intake.</li>
<li>Choose a vase and fill it with water.</li>
<li>Remove the leaves below the water level to prevent bacterial growth.</li>
<li>Add two tablespoon of Lemon Juice and sugar into the water.</li>
<li>Make sure to place the vase in indirect sunlight.</li>
</ul>
</div>
</div>",BEST CAKE HOUSE,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,2399.00,2999.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/DSC-3209.jpg?v=1707742747,1,Enchanted Garden Vases - BEST CAKE HOUSE,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
enchanted-garden-vases,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/products/DSC-3210.jpg?v=1707742747,2,Enchanted Garden Vases - BEST CAKE HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,
enchanted-garden-vases,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/products/DSC-3212.jpg?v=1707742747,3,Enchanted Garden Vases - BEST CAKE HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,
couple-photo-personalized-cushion,Couple photo personalized Cushion,"<p>One personalized Cushion</p>
<p>Material outside: Canvas Poly Duck</p>
<p>Material inner: Recron Filled Cushion</p>
<p>Dimensions (L x W): 12 - 12 inches</p>
<p>Occasion - All</p>
<p>For personalization, please provide us with 4 image.</p>",BEST CAKE HOUSE,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,999.00,1299.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/rn-image_picker_lib_temp_f2bdcfe8-c76e-4aee-902e-f739b3c2a37f.webp?v=1707742741,1,Couple photo personalized Cushion - BEST CAKE HOUSE,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
couple-photo-personalized-cushion,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/products/rn-image_picker_lib_temp_47a02a2c-251f-47f8-85f9-c8ce8a18621e.webp?v=1707742741,2,Couple photo personalized Cushion - BEST CAKE HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,
exotic-blooming-love-orchid,Exotic Blooming Love Orchid,"<div class=""cake-note plant-note"">
<h3>Product Contains</h3>
<div id=""productContain"">
<li>Bunch of 6 Blue Orchids</li>
<li>Packing Paper</li>
</div>
</div>
<div>
<div class=""cake-note plant-note"">
<h3>Description</h3>
<div class=""disclaimer_info"">
<div class=""gitaur_desc"" itemprop=""description"">Behold the exquisite, a floral masterpiece crafted with 6 mesmerizing blue orchids delicately arranged on a canvas of white matte film paper. The composition is elevated with the addition of ethereal white Gypso fillers, creating a stunning visual harmony that entices the senses. This bouquet exudes a mesmerizing aura, like a portal to a far-off exotic land, beckoning you to surrender to its marvellous allure.</div>
</div>
</div>
<div class=""cake-note plant-note"">
<h3>Caring Tips</h3>
<ul class=""constituents-info"">
<li>Start by removing the bouquet wrapper.</li>
<li>Cut the stems by one or two inches from the bottom to ensure better water intake.</li>
<li>Choose a vase and fill it with water.</li>
<li>Remove the leaves below the water level to prevent bacterial growth.</li>
<li>Add two tablespoon of Lemon Juice and sugar into the water.</li>
<li>Make sure to place the vase in indirect sunlight.</li>
</ul>
</div>
</div>",BEST CAKE HOUSE,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,1299.00,1899.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/heavenly-orchid-blooms-9857740fl-B-0.jpg?v=1707742737,1,Exotic Blooming Love Orchid - BEST CAKE HOUSE,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
exotic-blooming-love-orchid,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/products/heavenly-orchid-blooms-9857740fl-D-0.jpg?v=1707742737,2,Exotic Blooming Love Orchid - BEST CAKE HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,
lovely-spotify-birthday-cushion-1,Lovely Spotify Birthday Cushion,"<ul>
<li>One Personalised Spotify Cushion</li>
<li>Shape: Square</li>
<li>Dimension : 12*12 inch</li>
<li>Product Type: Cushion</li>
<li>Material- Canvas Poly Duck</li>
<li>Recron Filled Cushion</li>
<li>Occasions: Best for Birthday</li>
<li>Provide the Song with a Spotify link.</li>
<li>For personalization, please provide us with one image</li>
</ul>",BEST CAKE HOUSE,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,1099.00,1399.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/rn-image_picker_lib_temp_cbf329c8-9078-4c28-accf-4fa98e432a16.webp?v=1707742734,1,Lovely Spotify Birthday Cushion - BEST CAKE HOUSE,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
lovely-spotify-birthday-cushion-1,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/products/rn-image_picker_lib_temp_4e3a5e47-ff99-4bda-864e-6a39b37466a4.webp?v=1707742734,2,Lovely Spotify Birthday Cushion - BEST CAKE HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,
personalized-anniversary-cushion,Personalized Anniversary Cushion.,"<ul>
<li>Product Type: 1 Personalized Cushion</li>
<li>Shape: Square</li>
<li>Material outside: Canvas Poly Duck</li>
<li>Material inside: Recron Filled Cushion</li>
<li>Dimension : 12*12 inch</li>
<li>Occasions: Best For Wedding Anniversary</li>
</ul>",BEST CAKE HOUSE,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,999.00,1199.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/rn-image_picker_lib_temp_286bb8c8-8d78-4572-bde1-73befd6bae7a.jpg?v=1707742730,1,Personalized Anniversary Cushion. - BEST CAKE HOUSE,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
personalized-anniversary-cushion,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/products/rn-image_picker_lib_temp_6c549770-ab72-42be-9806-39955683fc61.jpg?v=1707742730,2,Personalized Anniversary Cushion. - BEST CAKE HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,
love-bond-personalized-cushion,Love bond personalized Cushion.,"<ul>
<li>One personalized Cushion</li>
<li>Material outside: Canvas Poly Duck</li>
<li>Material inner: Recron Filled Cushion</li>
<li>Dimensions (L x W): 16 x 16 inches</li>
<li>Occasion - All</li>
<li>For personalization, please provide us with 1 Image and 2 Names</li>
</ul>",BEST CAKE HOUSE,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,1099.00,1299.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/rn-image_picker_lib_temp_caebac39-f92c-4a60-998f-ee351fc49bb5.webp?v=1707742726,1,Love bond personalized Cushion. - BEST CAKE HOUSE,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
love-bond-personalized-cushion,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0640/9332/3429/products/rn-image_picker_lib_temp_89c29c61-7929-443c-82c7-dfda4a36aba4.webp?v=1707742726,2,Love bond personalized Cushion. - BEST CAKE HOUSE,,,,,,,,,,,,,,,,,,,,,,,,,
merry-blossom-arrangement,Merry Blossom Arrangement,"<div class=""cake-note plant-note"">
<h3>Product Contains</h3>
<div id=""productContain"">
<li>Bunch of 6 Blue Orchids</li>
<li>Packing Paper</li>
</div>
</div>
<div>
<div class=""cake-note plant-note"">
<h3>Description</h3>
<div class=""disclaimer_info"">
<div class=""gitaur_desc"" itemprop=""description"">Behold the exquisite, a floral masterpiece crafted with 6 mesmerizing blue orchids delicately arranged on a canvas of white matte film paper. The composition is elevated with the addition of ethereal white Gypso fillers, creating a stunning visual harmony that entices the senses. This bouquet exudes a mesmerizing aura, like a portal to a far-off exotic land, beckoning you to surrender to its marvellous allure.</div>
</div>
</div>
<div class=""cake-note plant-note"">
<h3>Caring Tips</h3>
<ul class=""constituents-info"">
<li>Start by removing the bouquet wrapper.</li>
<li>Cut the stems by one or two inches from the bottom to ensure better water intake.</li>
<li>Choose a vase and fill it with water.</li>
<li>Remove the leaves below the water level to prevent bacterial growth.</li>
<li>Add two tablespoon of Lemon Juice and sugar into the water.</li>
<li>Make sure to place the vase in indirect sunlight.</li>
</ul>
</div>
</div>",BEST CAKE HOUSE,,"","",true,Title,Default Title,,,,,"",0.0,,deny,manual,1999.00,2599.00,true,true,"",https://cdn.shopify.com/s/files/1/0640/9332/3429/products/FB01-A.jpg?v=1707742722,1,Merry Blossom Arrangement - BEST CAKE HOUSE,false,,,,,,,,,,,,,,,kg,,,true,,,true,,,active
