SKU,Common Product Id,Name,Description,Sale Price,Sale Price Tax Included,MRP,Purchase Price,Purchase Price Tax Included,Tax,Quantity,Measuring Unit,Brand,Category,Sub Category,Category 1,Sub Category 1,Category 2,Sub Category 2,Barcode,Product Id,Shipping Weight,Min Quantity,Max Quantity,Show Online,HSN,Condition,Gender,Age Group,GTIN,MPN,Material,Pattern,SEO Title,SEO Description,Video Url,Summary,Size,Color,Color_Data,Image1,Image2,Image3,Image4,Image5,Image6
SKU-0187,SSK-0088,Delicious Love,,1499.0,true,1499.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,delicious-love,0.0,,,true,,,,,,,,,,,,,1.5 KG,,,https://storage.googleapis.com/shy-pub/327349/delicious-love-1712819006589_SKU-0185_0.jpg,,,,,
SKU-0188,SSK-0088,Delicious Love,,1999.0,true,1999.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,delicious-love,0.0,,,true,,,,,,,,,,,,,2KG,,,https://storage.googleapis.com/shy-pub/327349/delicious-love-1712819006589_SKU-0185_0.jpg,,,,,
SKU-0189,SSK-0089,Astronising roses bouquet,,999.0,true,1299.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,astronising-roses-bouquet,0.0,,,true,,,,,,,,,,,,,,,,https://storage.googleapis.com/shy-pub/327349/astronising-roses-bouquet-1712819008602_SKU-0189_0.jpg,https://storage.googleapis.com/shy-pub/327349/astronising-roses-bouquet-1712819009230_SKU-0189_0.jpg,,,,
SKU-0190,SSK-0090,Colourstrust money plant Symphony,,1399.0,true,1499.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,colourstrust-money-plant-symphony,0.0,,,true,,,,,,,,,,,,,,,,https://storage.googleapis.com/shy-pub/327349/colourstrust-money-plant-symphony-1712819010355_SKU-0190_0.webp,https://storage.googleapis.com/shy-pub/327349/colourstrust-money-plant-symphony-1712819011616_SKU-0190_0.webp,https://storage.googleapis.com/shy-pub/327349/colourstrust-money-plant-symphony-1712819013057_SKU-0190_0.webp,,,
SKU-0191,SSK-0091,Birthday Personalized Cushion,,799.0,true,899.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,birthday-personalized-cushion,0.0,,,true,,,,,,,,,,,,,,,,https://storage.googleapis.com/shy-pub/327349/birthday-personalized-cushion-1712819014267_SKU-0191_0.webp,,,,,
SKU-0192,SSK-0092,Fairy tale  unicorn cake,,3499.0,true,3999.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,fairy-tale-unicorn-cake,0.0,,,true,,,,,,,,,,,,,2kg,,,https://storage.googleapis.com/shy-pub/327349/fairy-tale-unicorn-cake-1712819019718_SKU-0192_0.webp,https://storage.googleapis.com/shy-pub/327349/fairy-tale-unicorn-cake-1712819020907_SKU-0192_0.webp,,,,
SKU-0193,SSK-0092,Fairy tale  unicorn cake,,5499.0,true,5999.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,fairy-tale-unicorn-cake,0.0,,,true,,,,,,,,,,,,,4kg,,,https://storage.googleapis.com/shy-pub/327349/fairy-tale-unicorn-cake-1712819019718_SKU-0192_0.webp,https://storage.googleapis.com/shy-pub/327349/fairy-tale-unicorn-cake-1712819020907_SKU-0192_0.webp,,,,
SKU-0194,SSK-0093,Red Elegance Gerbera Love,,999.0,true,1299.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,red-elegance-gerbera-love,0.0,,,true,,,,,,,,,,,,,,,,https://storage.googleapis.com/shy-pub/327349/red-elegance-gerbera-love-1712819022159_SKU-0194_0.jpg,https://storage.googleapis.com/shy-pub/327349/red-elegance-gerbera-love-1712819023477_SKU-0194_0.jpg,https://storage.googleapis.com/shy-pub/327349/red-elegance-gerbera-love-1712819025295_SKU-0194_0.jpg,,,
SKU-0195,SSK-0094,Haldirams kaju katli with cookies and scented candle,,1595.0,true,1595.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,haldirams-kaju-katli-with-cookies-and-scented-candle,0.0,,,true,,,,,,,,,,,,,,,,https://storage.googleapis.com/shy-pub/327349/haldirams-kaju-katli-with-cookies-and-scented-cand-1712819026880_SKU-0195_0.jpg,https://storage.googleapis.com/shy-pub/327349/haldirams-kaju-katli-with-cookies-and-scented-cand-1712819027664_SKU-0195_0.jpg,,,,
SKU-0196,SSK-0095,Avengers cake,,2999.0,true,3499.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,avengers-cake,0.0,,,true,,,,,,,,,,,,,2 KG,,,https://storage.googleapis.com/shy-pub/327349/avengers-cake-1712819028526_SKU-0196_0.webp,,,,,
SKU-0197,SSK-0095,Avengers cake,,5299.0,true,5899.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,avengers-cake,0.0,,,true,,,,,,,,,,,,,4 KG,,,https://storage.googleapis.com/shy-pub/327349/avengers-cake-1712819028526_SKU-0196_0.webp,,,,,
SKU-0198,SSK-0096,Classic Red Velvet Love,,749.0,true,949.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,classic-red-velvet-love,0.0,,,true,,,,,,,,,,,,,500 Gm,,,https://storage.googleapis.com/shy-pub/327349/classic-red-velvet-love-1712819029977_SKU-0198_0.webp,https://storage.googleapis.com/shy-pub/327349/classic-red-velvet-love-1712819031296_SKU-0198_0.webp,https://storage.googleapis.com/shy-pub/327349/classic-red-velvet-love-1712819032116_SKU-0198_0.webp,,,
SKU-0199,SSK-0096,Classic Red Velvet Love,,1149.0,true,1399.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,classic-red-velvet-love,0.0,,,true,,,,,,,,,,,,,1 Kg,,,https://storage.googleapis.com/shy-pub/327349/classic-red-velvet-love-1712819029977_SKU-0198_0.webp,https://storage.googleapis.com/shy-pub/327349/classic-red-velvet-love-1712819031296_SKU-0198_0.webp,https://storage.googleapis.com/shy-pub/327349/classic-red-velvet-love-1712819032116_SKU-0198_0.webp,,,
SKU-0200,SSK-0096,Classic Red Velvet Love,,1549.0,true,1849.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,classic-red-velvet-love,0.0,,,true,,,,,,,,,,,,,1.5 Kg,,,https://storage.googleapis.com/shy-pub/327349/classic-red-velvet-love-1712819029977_SKU-0198_0.webp,https://storage.googleapis.com/shy-pub/327349/classic-red-velvet-love-1712819031296_SKU-0198_0.webp,https://storage.googleapis.com/shy-pub/327349/classic-red-velvet-love-1712819032116_SKU-0198_0.webp,,,
SKU-0201,SSK-0096,Classic Red Velvet Love,,1999.0,true,2249.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,classic-red-velvet-love,0.0,,,true,,,,,,,,,,,,,2 Kg,,,https://storage.googleapis.com/shy-pub/327349/classic-red-velvet-love-1712819029977_SKU-0198_0.webp,https://storage.googleapis.com/shy-pub/327349/classic-red-velvet-love-1712819031296_SKU-0198_0.webp,https://storage.googleapis.com/shy-pub/327349/classic-red-velvet-love-1712819032116_SKU-0198_0.webp,,,
SKU-0202,SSK-0097,German Forest Cake,,549.0,true,849.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,german-forest-cake,0.0,,,true,,,,,,,,,,,,,500 Gm,,,https://storage.googleapis.com/shy-pub/327349/german-forest-cake-1712819033322_SKU-0202_0.jpg,,,,,
SKU-0203,SSK-0097,German Forest Cake,,949.0,true,1099.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,german-forest-cake,0.0,,,true,,,,,,,,,,,,,1kg,,,https://storage.googleapis.com/shy-pub/327349/german-forest-cake-1712819033322_SKU-0202_0.jpg,,,,,
SKU-0204,SSK-0097,German Forest Cake,,1549.0,true,1649.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,german-forest-cake,0.0,,,true,,,,,,,,,,,,,1.5 kg,,,https://storage.googleapis.com/shy-pub/327349/german-forest-cake-1712819033322_SKU-0202_0.jpg,,,,,
SKU-0205,SSK-0097,German Forest Cake,,2149.0,true,2349.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,german-forest-cake,0.0,,,true,,,,,,,,,,,,,2 kg,,,https://storage.googleapis.com/shy-pub/327349/german-forest-cake-1712819033322_SKU-0202_0.jpg,,,,,
SKU-0206,SSK-0098,Crunchi Butter Scotch Cake,,649.0,true,849.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,crunchi-butter-scotch-cake,0.0,,,true,,,,,,,,,,,,,500 Gm,,,https://storage.googleapis.com/shy-pub/327349/crunchi-butter-scotch-cake-1712819034563_SKU-0206_0.webp,https://storage.googleapis.com/shy-pub/327349/crunchi-butter-scotch-cake-1712819035416_SKU-0206_0.webp,https://storage.googleapis.com/shy-pub/327349/crunchi-butter-scotch-cake-1712819036221_SKU-0206_0.webp,,,
SKU-0207,SSK-0098,Crunchi Butter Scotch Cake,,1149.0,true,1349.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,crunchi-butter-scotch-cake,0.0,,,true,,,,,,,,,,,,,1 Kg,,,https://storage.googleapis.com/shy-pub/327349/crunchi-butter-scotch-cake-1712819034563_SKU-0206_0.webp,https://storage.googleapis.com/shy-pub/327349/crunchi-butter-scotch-cake-1712819035416_SKU-0206_0.webp,https://storage.googleapis.com/shy-pub/327349/crunchi-butter-scotch-cake-1712819036221_SKU-0206_0.webp,,,
SKU-0208,SSK-0098,Crunchi Butter Scotch Cake,,1599.0,true,1899.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,crunchi-butter-scotch-cake,0.0,,,true,,,,,,,,,,,,,1.5 Kg,,,https://storage.googleapis.com/shy-pub/327349/crunchi-butter-scotch-cake-1712819034563_SKU-0206_0.webp,https://storage.googleapis.com/shy-pub/327349/crunchi-butter-scotch-cake-1712819035416_SKU-0206_0.webp,https://storage.googleapis.com/shy-pub/327349/crunchi-butter-scotch-cake-1712819036221_SKU-0206_0.webp,,,
SKU-0209,SSK-0098,Crunchi Butter Scotch Cake,,1999.0,true,2249.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,crunchi-butter-scotch-cake,0.0,,,true,,,,,,,,,,,,,2 Kg,,,https://storage.googleapis.com/shy-pub/327349/crunchi-butter-scotch-cake-1712819034563_SKU-0206_0.webp,https://storage.googleapis.com/shy-pub/327349/crunchi-butter-scotch-cake-1712819035416_SKU-0206_0.webp,https://storage.googleapis.com/shy-pub/327349/crunchi-butter-scotch-cake-1712819036221_SKU-0206_0.webp,,,
SKU-0210,SSK-0099,Butter Cream Red Velvet,,749.0,true,999.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,butter-cream-red-velvet,0.0,,,true,,,,,,,,,,,,,500 Gm,,,https://storage.googleapis.com/shy-pub/327349/butter-cream-red-velvet-1712819037859_SKU-0210_0.webp,https://storage.googleapis.com/shy-pub/327349/butter-cream-red-velvet-1712819038717_SKU-0210_0.webp,https://storage.googleapis.com/shy-pub/327349/butter-cream-red-velvet-1712819039658_SKU-0210_0.webp,,,
SKU-0211,SSK-0099,Butter Cream Red Velvet,,1249.0,true,1699.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,butter-cream-red-velvet,0.0,,,true,,,,,,,,,,,,,1 Kg,,,https://storage.googleapis.com/shy-pub/327349/butter-cream-red-velvet-1712819037859_SKU-0210_0.webp,https://storage.googleapis.com/shy-pub/327349/butter-cream-red-velvet-1712819038717_SKU-0210_0.webp,https://storage.googleapis.com/shy-pub/327349/butter-cream-red-velvet-1712819039658_SKU-0210_0.webp,,,
SKU-0212,SSK-0099,Butter Cream Red Velvet,,1849.0,true,2149.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,butter-cream-red-velvet,0.0,,,true,,,,,,,,,,,,,1.5 Kg,,,https://storage.googleapis.com/shy-pub/327349/butter-cream-red-velvet-1712819037859_SKU-0210_0.webp,https://storage.googleapis.com/shy-pub/327349/butter-cream-red-velvet-1712819038717_SKU-0210_0.webp,https://storage.googleapis.com/shy-pub/327349/butter-cream-red-velvet-1712819039658_SKU-0210_0.webp,,,
SKU-0213,SSK-0099,Butter Cream Red Velvet,,2149.0,true,2499.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,butter-cream-red-velvet,0.0,,,true,,,,,,,,,,,,,2 Kg,,,https://storage.googleapis.com/shy-pub/327349/butter-cream-red-velvet-1712819037859_SKU-0210_0.webp,https://storage.googleapis.com/shy-pub/327349/butter-cream-red-velvet-1712819038717_SKU-0210_0.webp,https://storage.googleapis.com/shy-pub/327349/butter-cream-red-velvet-1712819039658_SKU-0210_0.webp,,,
SKU-0214,SSK-0100,Sweet & bright combo,,999.0,true,999.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,sweet-bright-combo,0.0,,,true,,,,,,,,,,,,,,,,https://storage.googleapis.com/shy-pub/327349/sweet-bright-combo-1712819041260_SKU-0214_0.jpg,,,,,
SKU-0215,SSK-0101,Birthday wishes photo frame,,1199.0,true,1399.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,birthday-wishes-photo-frame,0.0,,,true,,,,,,,,,,,,,,,,https://storage.googleapis.com/shy-pub/327349/birthday-wishes-photo-frame-1712819042330_SKU-0215_0.webp,,,,,
SKU-0216,SSK-0102,Lucky Bamboo,,449.0,true,549.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,lucky-bamboo,0.0,,,true,,,,,,,,,,,,,,,,https://storage.googleapis.com/shy-pub/327349/lucky-bamboo-1712819043081_SKU-0216_0.jpg,,,,,
SKU-0217,SSK-0103,Creamy Pineapple Cake,,599.0,true,699.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,creamy-pineapple-cake,0.0,,,true,,,,,,,,,,,,,500 Gm,,,https://storage.googleapis.com/shy-pub/327349/creamy-pineapple-cake-1712819043932_SKU-0217_0.webp,https://storage.googleapis.com/shy-pub/327349/creamy-pineapple-cake-1712819044996_SKU-0217_0.webp,https://storage.googleapis.com/shy-pub/327349/creamy-pineapple-cake-1712819045716_SKU-0217_0.jpg,,,
SKU-0218,SSK-0103,Creamy Pineapple Cake,,1199.0,true,1399.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,creamy-pineapple-cake,0.0,,,true,,,,,,,,,,,,,1Kg,,,https://storage.googleapis.com/shy-pub/327349/creamy-pineapple-cake-1712819043932_SKU-0217_0.webp,https://storage.googleapis.com/shy-pub/327349/creamy-pineapple-cake-1712819044996_SKU-0217_0.webp,https://storage.googleapis.com/shy-pub/327349/creamy-pineapple-cake-1712819045716_SKU-0217_0.jpg,,,
SKU-0219,SSK-0103,Creamy Pineapple Cake,,1549.0,true,1899.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,creamy-pineapple-cake,0.0,,,true,,,,,,,,,,,,,1.5 Kg,,,https://storage.googleapis.com/shy-pub/327349/creamy-pineapple-cake-1712819043932_SKU-0217_0.webp,https://storage.googleapis.com/shy-pub/327349/creamy-pineapple-cake-1712819044996_SKU-0217_0.webp,https://storage.googleapis.com/shy-pub/327349/creamy-pineapple-cake-1712819045716_SKU-0217_0.jpg,,,
SKU-0220,SSK-0103,Creamy Pineapple Cake,,1999.0,true,2049.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,creamy-pineapple-cake,0.0,,,true,,,,,,,,,,,,,2 Kg,,,https://storage.googleapis.com/shy-pub/327349/creamy-pineapple-cake-1712819043932_SKU-0217_0.webp,https://storage.googleapis.com/shy-pub/327349/creamy-pineapple-cake-1712819044996_SKU-0217_0.webp,https://storage.googleapis.com/shy-pub/327349/creamy-pineapple-cake-1712819045716_SKU-0217_0.jpg,,,
SKU-0221,SSK-0104,Flovery unicorn strawberry cake,,2899.0,true,3449.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,flovery-unicorn-strawberry-cake,0.0,,,true,,,,,,,,,,,,,3Kg,,,https://storage.googleapis.com/shy-pub/327349/flovery-unicorn-strawberry-cake-1712819046861_SKU-0221_0.webp,,,,,
SKU-0222,SSK-0104,Flovery unicorn strawberry cake,,4899.0,true,5199.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,flovery-unicorn-strawberry-cake,0.0,,,true,,,,,,,,,,,,,4Kg,,,https://storage.googleapis.com/shy-pub/327349/flovery-unicorn-strawberry-cake-1712819046861_SKU-0221_0.webp,,,,,
SKU-0223,SSK-0105,Strawberry jar Cake,,399.0,true,499.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,strawberry-jar-cake,0.0,,,true,,,,,,,,,,,,,,,,https://storage.googleapis.com/shy-pub/327349/strawberry-jar-cake-1712819048109_SKU-0223_0.webp,,,,,
SKU-0224,SSK-0106,Choco Pul me Up Cake,,1249.0,true,1999.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,choco-pul-me-up-cake,0.0,,,true,,,,,,,,,,,,,1 KG,,,https://storage.googleapis.com/shy-pub/327349/choco-pul-me-up-cake-1712819049237_SKU-0224_0.jpg,https://storage.googleapis.com/shy-pub/327349/choco-pul-me-up-cake-1712819050112_SKU-0224_0.jpg,https://storage.googleapis.com/shy-pub/327349/choco-pul-me-up-cake-1712819051003_SKU-0224_0.jpg,https://storage.googleapis.com/shy-pub/327349/choco-pul-me-up-cake-1712819051824_SKU-0224_0.jpg,,
SKU-0225,SSK-0106,Choco Pul me Up Cake,,1899.0,true,1999.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,choco-pul-me-up-cake,0.0,,,true,,,,,,,,,,,,,2 KG,,,https://storage.googleapis.com/shy-pub/327349/choco-pul-me-up-cake-1712819049237_SKU-0224_0.jpg,https://storage.googleapis.com/shy-pub/327349/choco-pul-me-up-cake-1712819050112_SKU-0224_0.jpg,https://storage.googleapis.com/shy-pub/327349/choco-pul-me-up-cake-1712819051003_SKU-0224_0.jpg,https://storage.googleapis.com/shy-pub/327349/choco-pul-me-up-cake-1712819051824_SKU-0224_0.jpg,,
SKU-0226,SSK-0106,Choco Pul me Up Cake,,2499.0,true,2499.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,choco-pul-me-up-cake,0.0,,,true,,,,,,,,,,,,,3 KG,,,https://storage.googleapis.com/shy-pub/327349/choco-pul-me-up-cake-1712819049237_SKU-0224_0.jpg,https://storage.googleapis.com/shy-pub/327349/choco-pul-me-up-cake-1712819050112_SKU-0224_0.jpg,https://storage.googleapis.com/shy-pub/327349/choco-pul-me-up-cake-1712819051003_SKU-0224_0.jpg,https://storage.googleapis.com/shy-pub/327349/choco-pul-me-up-cake-1712819051824_SKU-0224_0.jpg,,
SKU-0227,SSK-0107,Cadbury Dairy & Five Star Hamper,,899.0,true,1199.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,cadbury-dairy-five-star-hamper,0.0,,,true,,,,,,,,,,,,,,,,https://storage.googleapis.com/shy-pub/327349/cadbury-dairy-five-star-hamper-1712819053319_SKU-0227_0.webp,,,,,
SKU-0228,SSK-0108,Fresh Fruit Cake,,649.0,true,899.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,fresh-fruit-cake,0.0,,,true,,,,,,,,,,,,,500 GM,,,https://storage.googleapis.com/shy-pub/327349/fresh-fruit-cake-1712819054194_SKU-0228_0.jpg,,,,,
SKU-0229,SSK-0108,Fresh Fruit Cake,,1149.0,true,1349.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,fresh-fruit-cake,0.0,,,true,,,,,,,,,,,,,1  KG,,,https://storage.googleapis.com/shy-pub/327349/fresh-fruit-cake-1712819054194_SKU-0228_0.jpg,,,,,
SKU-0230,SSK-0108,Fresh Fruit Cake,,1449.0,true,1899.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,fresh-fruit-cake,0.0,,,true,,,,,,,,,,,,,1.5 KG,,,https://storage.googleapis.com/shy-pub/327349/fresh-fruit-cake-1712819054194_SKU-0228_0.jpg,,,,,
SKU-0231,SSK-0108,Fresh Fruit Cake,,1899.0,true,2199.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,fresh-fruit-cake,0.0,,,true,,,,,,,,,,,,,2 KG,,,https://storage.googleapis.com/shy-pub/327349/fresh-fruit-cake-1712819054194_SKU-0228_0.jpg,,,,,
SKU-0232,SSK-0109,Spiderman vanilla photo cake,,799.0,true,999.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,spiderman-vanilla-photo-cake,0.0,,,true,,,,,,,,,,,,,500 GM,,,https://storage.googleapis.com/shy-pub/327349/spiderman-vanilla-photo-cake-1712819055274_SKU-0232_0.jpg,https://storage.googleapis.com/shy-pub/327349/spiderman-vanilla-photo-cake-1712819056001_SKU-0232_0.jpg,,,,
SKU-0233,SSK-0109,Spiderman vanilla photo cake,,1399.0,true,1549.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,spiderman-vanilla-photo-cake,0.0,,,true,,,,,,,,,,,,,1 KG,,,https://storage.googleapis.com/shy-pub/327349/spiderman-vanilla-photo-cake-1712819055274_SKU-0232_0.jpg,https://storage.googleapis.com/shy-pub/327349/spiderman-vanilla-photo-cake-1712819056001_SKU-0232_0.jpg,,,,
SKU-0234,SSK-0109,Spiderman vanilla photo cake,,1799.0,true,1999.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,spiderman-vanilla-photo-cake,0.0,,,true,,,,,,,,,,,,,1.5 KG,,,https://storage.googleapis.com/shy-pub/327349/spiderman-vanilla-photo-cake-1712819055274_SKU-0232_0.jpg,https://storage.googleapis.com/shy-pub/327349/spiderman-vanilla-photo-cake-1712819056001_SKU-0232_0.jpg,,,,
SKU-0235,SSK-0109,Spiderman vanilla photo cake,,2149.0,true,2349.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,spiderman-vanilla-photo-cake,0.0,,,true,,,,,,,,,,,,,2  KG,,,https://storage.googleapis.com/shy-pub/327349/spiderman-vanilla-photo-cake-1712819055274_SKU-0232_0.jpg,https://storage.googleapis.com/shy-pub/327349/spiderman-vanilla-photo-cake-1712819056001_SKU-0232_0.jpg,,,,
SKU-0236,SSK-0110,Half Heart Half Love Butterscotch Cake,,849.0,true,1099.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,half-heart-half-love-butterscotch-cake,0.0,,,true,,,,,,,,,,,,,500 GM,,,https://storage.googleapis.com/shy-pub/327349/half-heart-half-love-butterscotch-cake-1712819057278_SKU-0236_0.jpg,,,,,
SKU-0237,SSK-0110,Half Heart Half Love Butterscotch Cake,,1199.0,true,1499.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,half-heart-half-love-butterscotch-cake,0.0,,,true,,,,,,,,,,,,,1 KG,,,https://storage.googleapis.com/shy-pub/327349/half-heart-half-love-butterscotch-cake-1712819057278_SKU-0236_0.jpg,,,,,
SKU-0238,SSK-0110,Half Heart Half Love Butterscotch Cake,,1399.0,true,1649.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,half-heart-half-love-butterscotch-cake,0.0,,,true,,,,,,,,,,,,,1.5 KG,,,https://storage.googleapis.com/shy-pub/327349/half-heart-half-love-butterscotch-cake-1712819057278_SKU-0236_0.jpg,,,,,
SKU-0239,SSK-0110,Half Heart Half Love Butterscotch Cake,,1749.0,true,1999.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,half-heart-half-love-butterscotch-cake,0.0,,,true,,,,,,,,,,,,,2 KG,,,https://storage.googleapis.com/shy-pub/327349/half-heart-half-love-butterscotch-cake-1712819057278_SKU-0236_0.jpg,,,,,
SKU-0240,SSK-0111,Granderur starry combo,,1150.0,true,1150.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,granderur-starry-combo,0.0,,,true,,,,,,,,,,,,,,,,https://storage.googleapis.com/shy-pub/327349/granderur-starry-combo-1712819058879_SKU-0240_0.jpg,https://storage.googleapis.com/shy-pub/327349/granderur-starry-combo-1712819060518_SKU-0240_0.jpg,https://storage.googleapis.com/shy-pub/327349/granderur-starry-combo-1712819062010_SKU-0240_0.jpg,,,
SKU-0241,SSK-0112,Red Valvet 250 gm,,449.0,true,549.0,0.0,true,,0.0,,BEST CAKE HOUSE,,,,,,,,red-valvet-250-gm,0.0,,,true,,,,,,,,,,,,,250 GM,,,https://storage.googleapis.com/shy-pub/327349/red-valvet-250-gm-1712819065444_SKU-0241_0.webp,https://storage.googleapis.com/shy-pub/327349/red-valvet-250-gm-1712819075711_SKU-0241_0.webp,https://storage.googleapis.com/shy-pub/327349/red-valvet-250-gm-1712819078471_SKU-0241_0.webp,,,
SKU-0242,SSK-0113,Chocolatey Heart Shape Cake,,649.0,true,749.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,chocolatey-heart-shape-cake,0.0,,,true,,,,,,,,,,,,,500 GM,,,https://storage.googleapis.com/shy-pub/327349/chocolatey-heart-shape-cake-1712819080005_SKU-0242_0.jpg,https://storage.googleapis.com/shy-pub/327349/chocolatey-heart-shape-cake-1712819080826_SKU-0242_0.jpg,https://storage.googleapis.com/shy-pub/327349/chocolatey-heart-shape-cake-1712819081419_SKU-0242_0.jpg,,,
SKU-0243,SSK-0113,Chocolatey Heart Shape Cake,,1249.0,true,1249.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,chocolatey-heart-shape-cake,0.0,,,true,,,,,,,,,,,,,1 KG,,,https://storage.googleapis.com/shy-pub/327349/chocolatey-heart-shape-cake-1712819080005_SKU-0242_0.jpg,https://storage.googleapis.com/shy-pub/327349/chocolatey-heart-shape-cake-1712819080826_SKU-0242_0.jpg,https://storage.googleapis.com/shy-pub/327349/chocolatey-heart-shape-cake-1712819081419_SKU-0242_0.jpg,,,
SKU-0244,SSK-0113,Chocolatey Heart Shape Cake,,1749.0,true,1749.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,chocolatey-heart-shape-cake,0.0,,,true,,,,,,,,,,,,,1.5 KG,,,https://storage.googleapis.com/shy-pub/327349/chocolatey-heart-shape-cake-1712819080005_SKU-0242_0.jpg,https://storage.googleapis.com/shy-pub/327349/chocolatey-heart-shape-cake-1712819080826_SKU-0242_0.jpg,https://storage.googleapis.com/shy-pub/327349/chocolatey-heart-shape-cake-1712819081419_SKU-0242_0.jpg,,,
SKU-0245,SSK-0113,Chocolatey Heart Shape Cake,,2149.0,true,2149.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,chocolatey-heart-shape-cake,0.0,,,true,,,,,,,,,,,,,2 KG,,,https://storage.googleapis.com/shy-pub/327349/chocolatey-heart-shape-cake-1712819080005_SKU-0242_0.jpg,https://storage.googleapis.com/shy-pub/327349/chocolatey-heart-shape-cake-1712819080826_SKU-0242_0.jpg,https://storage.googleapis.com/shy-pub/327349/chocolatey-heart-shape-cake-1712819081419_SKU-0242_0.jpg,,,
SKU-0246,SSK-0114,Delicious Redo,,649.0,true,849.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,delicious-redo,0.0,,,true,,,,,,,,,,,,,500 Gm,,,https://storage.googleapis.com/shy-pub/327349/delicious-redo-1712819083037_SKU-0246_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-redo-1712819084116_SKU-0246_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-redo-1712819085082_SKU-0246_0.webp,,,
SKU-0247,SSK-0114,Delicious Redo,,1099.0,true,1299.0,0.0,true,,0.0,,My Gifts Tree,,,,,,,,delicious-redo,0.0,,,true,,,,,,,,,,,,,1 Kg,,,https://storage.googleapis.com/shy-pub/327349/delicious-redo-1712819083037_SKU-0246_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-redo-1712819084116_SKU-0246_0.webp,https://storage.googleapis.com/shy-pub/327349/delicious-redo-1712819085082_SKU-0246_0.webp,,,
